"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary
./files\20130226_10-K_edgar_data_51143_0001047469-13-001698_1.txt,49290046,2796057,0.6035642334902329,0.20156956743013466,0.09885349261477859,0.2264259991838507,0.025071019653748118,0.019706322152946095,0.04849686540725028,0.06437637000962428,27980523,4539016,1058060,1.47732503307336,5.033870554141064,4612
./files\20130226_10-K_edgar_data_732712_0001193125-13-075713_1.txt,17484669,917930,1.1680629241881189,0.42715675487237587,0.1646095018138638,0.5023258854160992,0.03191964528885645,0.03573257220049459,0.1151503927314719,0.11722026734064689,10070737,1291611,290865,1.5490298824529103,4.8952360201758305,3999
./files\20130227_10-K_edgar_data_21344_0000021344-13-000007_1.txt,37946497,2253084,0.7392533966776206,0.29142277873350486,0.6655322216126873,0.3245329512792244,0.034619215262280505,0.0310241429081206,0.06914966330593976,0.07851460487047975,22736398,3289249,520821,1.583608067874966,5.122084218786339,5152
./files\20130227_10-K_edgar_data_34088_0000034088-13-000011_1.txt,27580538,1957769,0.5135437326875643,0.16978509722035642,0.05501159738457397,0.19700996389257364,0.018183963480880534,0.01394444390528198,0.04551098725130493,0.061447494571627195,16526292,2342132,355116,1.4576954686686734,5.0383671413736755,3878
./files\20130228_10-K_edgar_data_19617_0000019617-13-000221_1.txt,116724221,6893862,0.41275847993475934,0.2626104206901734,0.7810861314021081,0.1760116463021743,0.021613429453621207,0.022048599174163918,0.03218805366280903,0.07431248261134325,69307744,10084443,1652862,1.5526021553666145,5.099105116986676,5973
./files\20130228_10-K_edgar_data_310158_0001193125-13-084618_1.txt,21998330,1213789,1.084043437533212,0.60867251227355,0.22705758579127014,0.6183117494061983,0.05453995710951409,0.04531265318766276,0.12679304228329635,0.10413671568946498,12640554,1714857,373672,1.5481792964015986,4.88535733970237,5008
./files\20130228_10-K_edgar_data_70858_0000070858-13-000097_1.txt,123106925,7735762,0.3545998442041004,0.2642402907431744,0.9567512547568034,0.20213910407274682,0.023268554539294252,0.018343377161810302,0.031322059804838875,0.06140313003424872,74735753,10276720,1598160,1.538652042293959,5.041294315931643,6101
./files\20130228_10-K_edgar_data_78003_0000078003-13-000006_1.txt,43282100,2602262,0.6258401344676285,0.3930426682632264,0.952517463652776,0.35207830725730155,0.03804382494921726,0.03650670070884484,0.05833386492213313,0.07212955497947554,26109107,3744357,590427,1.5588272818032927,5.099890403041662,5549
./files\20130301_10-K_edgar_data_831001_0001206774-13-000852_1.txt,71188903,3281591,1.0146297939017994,0.4997880601208377,0.24134634693963997,0.43756214592251136,0.06201260303310193,0.052169816409174695,0.08828034937931022,0.1347517103746323,41195669,5332893,1335966,1.494647870499401,4.86748683793928,6026
./files\20130301_10-K_edgar_data_886982_0001193125-13-085474_1.txt,37222873,2020518,0.8693810201146439,0.6934855319279511,0.31546365832920076,0.5285773252205622,0.08181070398778927,0.058549342297371264,0.08037542847923157,0.2320197097971906,20989307,2733379,621958,1.5622855129229238,4.9838615642127415,5451
./files\20130326_10-K_edgar_data_104169_0000104169-13-000011_1.txt,16953770,1064683,0.7019929875840978,0.26411617354649225,0.9407495000859412,0.34254327344383256,0.043674971799117675,0.030055894571435815,0.07626683247501839,0.06997387954912401,10307576,1401026,219030,1.5967071889003581,5.186879099224839,3765
./files\20130328_10-K_edgar_data_354950_0000354950-13-000008_1.txt,9744169,583884,1.0067068116269668,0.25467387357762844,0.6191298271574491,0.4379294517404142,0.032883243932013896,0.03339704461845161,0.09162778908139288,0.09453932630453994,5870795,829257,122898,1.5895999890389187,5.139520863733208,3396
./files\20130723_10-K_edgar_data_320187_0000320187-13-000092_1.txt,26524396,1651885,0.5482221825369199,2.1137064626169497,0.9062374196750985,0.5634774817859597,0.0604763648801218,0.03632214106914222,0.11738105255511128,0.09207662761027553,17370031,1839729,318642,1.604646207211761,5.2073970040287305,4390
./files\20130730_10-K_edgar_data_789019_0001193125-13-310206_1.txt,24741175,1098522,0.8015315123411274,4.596539714270629,0.2048206590309525,0.5665794585816215,0.052980277136006386,0.04715426727912595,0.038142158281764045,0.112605846765017,15436997,1551042,380667,1.5108527639865201,4.881351488636549,4088
./files\20130808_10-K_edgar_data_80424_0000080424-13-000063_1.txt,33071158,1959888,0.623351946641849,2.63183406398733,0.4386475145518519,0.5496742671009772,0.03525711673320108,0.02841999134644429,0.12546635317936533,0.09597487203350395,21621133,2269282,408132,1.5841997093711477,5.174404863951409,3920
./files\20130910_10-K_edgar_data_858877_0000858877-13-000049_1.txt,41181475,2502449,0.4655839139978477,2.5329986744984616,0.898120201450659,0.406961340670679,0.0601410857923578,0.03216848774940068,0.041519327666617784,0.1161662035869662,26944940,2880072,502240,1.5825449389777773,5.165151817279793,4796
./files\20131030_10-K_edgar_data_320193_0001193125-13-416534_1.txt,11043722,556022,1.217038174748481,0.4864915417015873,0.29459266000266177,0.3672516555100338,0.08434918042811256,0.07391793849883638,0.04226451471344659,0.12013913118545669,6250230,847521,187135,1.540021797698652,4.858349130070393,3530
./files\20131122_10-K_edgar_data_1403161_0001403161-13-000011_1.txt,20736794,1177914,0.8740875819457108,0.364967221715677,0.9693407158756921,0.4176026433169145,0.05671042198326872,0.036165628390527664,0.03064739870652696,0.1250515742235851,12322933,1839268,285066,1.5609450265469296,5.11809436002968,4108
./files\20131230_10-K_edgar_data_47217_0001047469-13-011417_1.txt,28495491,1427952,1.00423543648526,0.42375373962149987,0.21156173316750146,0.36387777740428245,0.05560410994207088,0.03494515221800172,0.030813360673187892,0.12087241027709614,16923730,2031752,475750,1.5085247963516981,4.901622743621634,4779
./files\20140205_10-K_edgar_data_30554_0000030554-14-000002_1.txt,31017772,1711996,0.7700952572319094,0.28936983497624996,0.21080656730506378,0.24024588842497296,0.0245327675999243,0.017932284888516094,0.018925277862798743,0.07470811847691233,18186255,2903693,454185,1.5609610069182405,5.065011834139799,4392
./files\20140206_10-K_edgar_data_101829_0000101829-14-000006_1.txt,27627603,1603231,0.8068706256303676,0.30444770591387016,0.8909508361552391,0.28498700436805424,0.035116586443251156,0.026696090582080813,0.021955663282458984,0.08676229439176263,16514957,2386412,378022,1.580703591684542,5.1654627436719975,4218
./files\20140206_10-K_edgar_data_1467858_0001467858-14-000043_1.txt,50611374,2951844,0.5215722782098241,0.23300689331821056,1.0096400758305657,0.18371567061131958,0.0266274234004236,0.015278585182685805,0.025170706853072183,0.08391364855324332,30076452,4426550,707683,1.5721006936680935,5.145193309673546,5123
./files\20140212_10-K_edgar_data_731766_0000731766-14-000008_1.txt,26797648,1562675,0.5522581470875262,0.21936743084774507,1.067720415313485,0.2770249732030013,0.03877965667845201,0.0220775273169405,0.03180443790295487,0.08184683315468667,16043081,2385555,374225,1.5858870206536868,5.161617738813253,4553
./files\20140213_10-K_edgar_data_66740_0001104659-14-009773_1.txt,36298673,1951196,0.7199686756225412,0.3127312684117844,0.1165951549716174,0.25830311255250626,0.025061551991701504,0.026342817430950044,0.01942398405900791,0.07005959421811032,20541513,3399866,612199,1.4374516962929402,4.887959487411823,4397
./files\20140213_10-K_edgar_data_86312_0001047469-14-000854_1.txt,32895174,1878896,0.7988733809641405,0.4749597636058622,0.19750960138293977,0.43435081026304806,0.06338828759015933,0.04151373998347966,0.05189217497934957,0.13752756938116853,18614700,2567414,616555,1.4803501630744862,4.916298720099463,5234
./files\20140214_10-K_edgar_data_12927_0000012927-14-000004_1.txt,28597586,1573899,0.836966031492491,0.2939197496154454,0.7159290399193341,0.29417389552950984,0.0372323764104304,0.03316604178540046,0.037804204717075233,0.10184897506129681,16926638,2597100,403244,1.5570624290376955,5.101057945903771,4277
./files\20140214_10-K_edgar_data_50863_0000050863-14-000020_1.txt,31686485,1712406,0.6793365592038336,0.28182568853414436,0.9931056069647035,0.18827310812973092,0.030308232977459784,0.026395609452431256,0.01880395186655501,0.07650054951921448,18470242,2921604,463129,1.5357537873611748,5.045981502050331,4405
./files\20140218_10-K_edgar_data_18230_0000018230-14-000058_1.txt,88050247,4490351,0.397340876025059,0.1682719235088749,1.1483289390962979,0.12411056507609317,0.017793709222285743,0.014430943148987687,0.017281499820392662,0.0480363339079729,48243355,8807906,1934922,1.553392374003725,5.072260498121416,4940
./files\20140220_10-K_edgar_data_19617_0000019617-14-000289_1.txt,120739670,6902165,0.4071331241719084,0.24232976174866871,0.7999808755658551,0.13104583851588594,0.017777030830181544,0.020312467175154465,0.012546787855694555,0.07018087802885037,71363688,10941791,1816159,1.5549177685552287,5.0974746329593685,5796
./files\20140221_10-K_edgar_data_200406_0000200406-14-000033_1.txt,24921475,1410144,0.7607024530828057,0.37251514738920277,0.85934486123403,0.35457371729412035,0.02042344611614133,0.02198357047223546,0.01921789547734132,0.07155297614995348,14686079,2241476,350185,1.568913529398416,5.125643905870606,3995
./files\20140221_10-K_edgar_data_732717_0000732717-14-000010_1.txt,25499035,1638534,0.7379767523896361,0.2756732542626518,0.1368296294126335,0.35800294653635506,0.049922674781237374,0.027036362992772806,0.04809176983816021,0.08934816122216566,14852039,2065559,396397,1.4885830870766186,4.89299153999856,4976
./files\20140221_10-K_edgar_data_93410_0000093410-14-000011_1.txt,39048269,2136484,0.5579728188930972,0.1755688317815626,0.9069574122717512,0.18764474716403212,0.020781807867505678,0.017833037832251493,0.012965226980403316,0.059256235946536465,22424891,3689010,597302,1.555710691023195,5.052454874457286,4695
./files\20140224_10-K_edgar_data_63908_0000063908-14-000019_1.txt,21735343,990237,0.6192456957273865,0.18399635642780465,1.0580295424226724,0.16289029797917065,0.021913945853366416,0.02322676288605657,0.021106058448634012,0.04867521613512725,11562122,2285143,462029,1.5484272956878,5.052629824981293,3742
./files\20140225_10-K_edgar_data_4962_0001193125-14-066777_1.txt,31348041,1859019,0.7507723159365235,0.4067198882851655,0.16460294381068724,0.2613206212523917,0.04873538140277211,0.04271069849205414,0.033673674125977195,0.10650778717162115,17920619,2746747,505149,1.478011790089289,4.833566520837065,5224
./files\20140225_10-K_edgar_data_51143_0001047469-14-001302_1.txt,42733609,2573689,0.6391603647526954,0.23596479605733248,0.11061942604564887,0.18230640920484176,0.02696518499321402,0.02257460011679733,0.025721833523786285,0.07153156422551443,25059004,3696528,614836,1.4233398052367632,4.889790879939262,4919
./files\20140225_10-K_edgar_data_70858_0000070858-14-000012_1.txt,123255890,7453819,0.3522489612371859,0.24521657958155413,0.971984965022628,0.14703871934641827,0.021385010824652436,0.01832617615211746,0.012302418397870944,0.057192158811476365,73822625,10633666,1659643,1.5304994661126061,5.02385810548928,5774
./files\20140226_10-K_edgar_data_34088_0000034088-14-000012_1.txt,27141736,1867860,0.4943625325238508,0.18095574614799825,0.05867677449059351,0.13625218164102235,0.019969376719882647,0.016810681742743035,0.021361343997944173,0.06767102459499105,15932986,2377387,383164,1.446856295439701,4.974531281787714,4193
./files\20140227_10-K_edgar_data_21344_0000021344-14-000008_1.txt,34451556,1982232,0.7091500893941779,0.28200533539969086,0.7124292212011509,0.2150101501741471,0.033144455341251676,0.03163100989187946,0.02704022536211705,0.07804333700596096,20492602,3077218,490630,1.5751622413521726,5.110635889240008,4679
./files\20140227_10-K_edgar_data_310158_0000310158-14-000009_1.txt,31894759,1836246,0.6794296624744179,0.35017094659430165,0.8345831658721109,0.30121236479208124,0.03349224450318748,0.030660379927308214,0.03387345704224815,0.06159305452537405,19007987,2841078,445766,1.5796336656417496,5.12923921958169,4938
